track_id,track_name,artists,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
3561542491,Rain on the Awnings,Jazz & Coffee,Rain on the Awnings,348.659,232000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561542401,Pages and Cups,Jazz & Coffee,Rain on the Awnings,336.582,144000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561542431,Two Seats by the Window,Jazz & Coffee,Rain on the Awnings,336.425,195000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1558479632,Wondering Alone,Jazz & Coffee,Coffee Table Jazz,344.32,87000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3615077922,Table Pattern,Jazz & Coffee,Warm Silence,333.633,112000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561542411,Barista Notes,Jazz & Coffee,Rain on the Awnings,361.787,180000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3596201992,Sketchbook Beside the Cup,Jazz & Coffee,The Corner Booth,313.91,130000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561542441,Receipt Printer Hums,Jazz & Coffee,Rain on the Awnings,341.237,64000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561542471,Cinnamon & Quiet,Jazz & Coffee,Rain on the Awnings,341.404,230000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3615077912,Wooden Clock,Jazz & Coffee,Warm Silence,358.163,170000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3733561832,Soft Jazz Cups,Jazz & Coffee,Where the Brew Breathes,367.88,118000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3615077982,Rested Air,Jazz & Coffee,Warm Silence,334.817,142000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561542381,Afternoon Refill,Jazz & Coffee,Rain on the Awnings,349.002,189000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3733561772,Golden Roast,Jazz & Coffee,Where the Brew Breathes,356.718,134000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3596201962,Table for One,Jazz & Coffee,The Corner Booth,357.49,110000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3596201932,Rain on the Window,Jazz & Coffee,The Corner Booth,327.223,180000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3615077942,Open Window,Jazz & Coffee,Warm Silence,326.257,193000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3733561822,Steamed Milk Skies,Jazz & Coffee,Where the Brew Breathes,331.345,187000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3364614291,Window Steam,Jazz & Coffee,Brewed Slow,312.195,193000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1557235202,Albiceleste,Jazzy Bazz,Memoria,718.078,228000,True,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3596202012,Empty Chair Beside You,Jazz & Coffee,The Corner Booth,304.958,108000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561559251,Open at Seven,Jazz & Coffee,Open at Seven,322.207,184000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3596202002,Keys on the Counter,Jazz & Coffee,The Corner Booth,322.106,184000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561557731,Bar Stool Shadows,Jazz & Coffee,After Hours at the Café,291.482,218000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3596201952,Brown Sugar Eyes,Jazz & Coffee,The Corner Booth,321.55,213000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561542481,Counterside Daydream,Jazz & Coffee,Rain on the Awnings,325.256,184000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3596201942,Ink on the Menu,Jazz & Coffee,The Corner Booth,335.079,169000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3733561842,Coffee on Repeat,Jazz & Coffee,Where the Brew Breathes,319.508,151000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3596201982,Folded Napkin,Jazz & Coffee,The Corner Booth,293.567,183000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3733561862,Distant Chatter,Jazz & Coffee,Where the Brew Breathes,318.758,156000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3733561792,Quiet Corner Jazz,Jazz & Coffee,Where the Brew Breathes,323.536,140000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3733561802,Half Empty Mug,Jazz & Coffee,Where the Brew Breathes,321.476,236000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3733561812,Coffee & Vinyl,Jazz & Coffee,Where the Brew Breathes,317.757,136000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
423576742,J.A.Z.Z (Kiffez l'âme),MC Solaar,Géopoétique,306.607,171000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3364614331,Stirring Gently,Jazz & Coffee,Brewed Slow,313.613,235000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561542461,Umbrellas at the Door,Jazz & Coffee,Rain on the Awnings,306.837,162000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3596202022,A Quiet Smile,Jazz & Coffee,The Corner Booth,288.356,162000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561557691,Lights Down Low,Jazz & Coffee,After Hours at the Café,314.084,281000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3733561882,Gentle Wake,Jazz & Coffee,Where the Brew Breathes,317.885,147000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3364614371,Half Full,Jazz & Coffee,Brewed Slow,335.809,218000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3615077932,Half Light,Jazz & Coffee,Warm Silence,316.274,108000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3002589421,Wine-Drenched Dreams,Jazz & Wine,Do You Want Some Wine,308.424,201000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561557671,Sign Flips to Closed,Jazz & Coffee,After Hours at the Café,299.761,134000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3615077972,Soft Measure,Jazz & Coffee,Warm Silence,312.332,151000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561559291,Porcelain Rings,Jazz & Coffee,Open at Seven,301.841,162000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561557741,Windows,Jazz & Coffee,After Hours at the Café,305.671,237000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561557711,Quiet Sweep,Jazz & Coffee,After Hours at the Café,297.422,233000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3002589351,Savoring a Rare Wine,Jazz & Wine,Do You Want Some Wine,302.909,240000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3199756741,On Your Own,Jazz & Coffee,From the Kitchen Table,277.165,128000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561559301,Notebook & Saucer,Jazz & Coffee,Open at Seven,329.512,201000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561557721,Stack the Cups,Jazz & Coffee,After Hours at the Café,308.312,277000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3615078002,Familiar Shape,Jazz & Coffee,Warm Silence,296.682,130000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3364614341,Worn Mug,Jazz & Coffee,Brewed Slow,320.704,184000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561557701,Keys on the Hook,Jazz & Coffee,After Hours at the Café,316.253,203000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561557761,After Hours at the Café,Jazz & Coffee,After Hours at the Café,308.06,222000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561557681,Last Cup for the Road,Jazz & Coffee,After Hours at the Café,304.695,281000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3455905571,The Coffee Collection,Jazz & Coffee,The Coffee Collection,292.089,120000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3455905561,Brewing in Bossa,Jazz & Coffee,The Coffee Collection,292.969,136000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3334896171,Waiting On The Post,Jazz & Coffee,Toothpick Waltz,307.731,155000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3334896201,Inside,Jazz & Coffee,Toothpick Waltz,307.989,138000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3364614351,Table for One,Jazz & Coffee,Brewed Slow,304.285,207000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3364614361,Beans and Blues,Jazz & Coffee,Brewed Slow,316.526,259000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3002589391,Roses Remembered,Jazz & Wine,Do You Want Some Wine,276.225,184000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3334896211,The Last Dance,Jazz & Coffee,Toothpick Waltz,279.182,128000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3455905471,Morning Pour,Jazz & Coffee,The Coffee Collection,301.905,128000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3455905521,Café Window Swing,Jazz & Coffee,The Coffee Collection,306.389,95000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561557751,Till Counts Softly,Jazz & Coffee,After Hours at the Café,262.553,224000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3455905531,Steam in the Silence,Jazz & Coffee,The Coffee Collection,288.916,128000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3057011701,Least Of Your Problems,Jazz & Coffee,Chilled Vibes Only,304.733,128000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3335277391,Hands Around The Coffee Cup,Jazz & Coffee,How the Faucet Sings,256.072,118000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561559331,Soft Start to the Day,Jazz & Coffee,Open at Seven,261.467,254000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3079405381,Behind Closed Eyes,Jazz & Coffee,Coffee in the Morning,267.928,135000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561559241,First Cup Quiet,Jazz & Coffee,Open at Seven,282.365,193000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3079405311,Wait and See,Jazz & Coffee,Coffee in the Morning,253.417,163000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561559261,Warm Lamp Corner,Jazz & Coffee,Open at Seven,287.995,158000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3455905541,Ceramic Waltz,Jazz & Coffee,The Coffee Collection,269.378,96000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3455905481,Mugs & Melodies,Jazz & Coffee,The Coffee Collection,302.469,135000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561559321,Turntable by the Till,Jazz & Coffee,Open at Seven,272.601,109000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561559311,"Low Voices, Slow Pour",Jazz & Coffee,Open at Seven,289.73,178000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3455905511,Filtered Blues,Jazz & Coffee,The Coffee Collection,272.843,96000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561559271,Sugar Jar Stories,Jazz & Coffee,Open at Seven,281.1,212000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3002589401,Moonlit Toast,Jazz & Wine,Do You Want Some Wine,285.615,189000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3561559281,Steam on the Counter,Jazz & Coffee,Open at Seven,285.351,199000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3002589431,"Starry Wine, Tender Words",Jazz & Wine,Do You Want Some Wine,273.72,247000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3079405331,Free Fall,Jazz & Coffee,Coffee in the Morning,259.814,120000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3455905551,Midday Mocha,Jazz & Coffee,The Coffee Collection,262.404,120000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3455905501,Light Roast Lullaby,Jazz & Coffee,The Coffee Collection,253.953,157000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1480126962,Jazz,The Fumes,Bloodless,227.305,262000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3559827121,Le Jazz,Jo Paciello,Le Jazz,266.235,234000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3953166061,Le Jazz,Gaetan Nonchalant,Le Jazz,251.211,211000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1985669737,Jazz,Lil Double 0,Walk Down World,186.9,152000,True,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3002589371,Sip and Reflect,Jazz & Wine,Do You Want Some Wine,217.76,214000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1456241612,Hoppy Swing,Jazz & Bossa Mood Cafe,Jazz & Bossa Instrumentals,208.906,252000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
992885332,"Jazz & Coffee, Pt. 4 (feat. DJ Million Faces)",Kid Abstrakt,Jazzy Vibes,208.453,181000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3596207622,The Waiting Line,Jazz & Coffee,The Daily Brew,106.109,177000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1456241672,Saxophone Solo,Jazz & Bossa Mood Cafe,Jazz & Bossa Instrumentals,205.787,288000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1456241682,Bossa in Style,Jazz & Bossa Mood Cafe,Jazz & Bossa Instrumentals,203.735,203000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3870350151,On A Wave,East End Dubs,On A Wave,711.275,199000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760742,Festive Music for Visions,Jazz & Guitar Lounge,Spacious Background Music for Work from Home,200.461,123000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3596207642,Sugar Packet Notes,Jazz & Coffee,The Daily Brew,42.06,95000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760812,Serene Jazz Guitar Trio - Vibe for Working at Home,Jazz & Guitar Lounge,Spacious Background Music for Work from Home,199.786,125000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3891744261,Vol de nuit,Sheldon,Vol de nuit,682.0,180000,True,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760772,Trio Jazz Soundtrack for Studying at Home,Jazz & Guitar Lounge,Spacious Background Music for Work from Home,197.8,118000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3079405401,Weighed Down,Jazz & Coffee,Coffee in the Morning,197.353,128000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3002589441,Sweetheart Soirée,Jazz & Wine,Do You Want Some Wine,202.659,230000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326803592,Energetic Ambiance for Study TIme,Jazz & Guitar Lounge,Jazz Trio - Ambiance for Working,174.676,133000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1456241632,Relaxed Bossa,Jazz & Bossa Mood Cafe,Jazz & Bossa Instrumentals,186.92,208000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3002589361,Beauty in Their Expression,Jazz & Wine,Do You Want Some Wine,186.301,247000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760642,Delightful Music for Study TIme,Jazz & Guitar Lounge,Music for Working (Guitar),176.238,130000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3002589411,Rose Garden Rendezvous,Jazz & Wine,Do You Want Some Wine,219.077,214000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760712,Subtle Jazz Guitar Trio - Vibe for Study TIme,Jazz & Guitar Lounge,Music for Working (Guitar),162.0,108000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
12209331,Don't Stop Me Now (Remastered 2011),Queen,Jazz (2011 Remaster),949.599,212000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3615077992,Cup Reflection,Jazz & Coffee,Warm Silence,335.01,149000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3615077952,Small Routine,Jazz & Coffee,Warm Silence,336.01,143000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3615071922,Quiet Desk,Jazz & Coffee,Predictions,292.322,247000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
12209322,Jealousy (Remastered 2011),Queen,Jazz (2011 Remaster),449.913,194000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
12274759,Fat Bottomed Girls (2011 Remaster),Queen,Jazz (Deluxe Edition 2011 Remaster),495.265,255000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
12209328,Dreamer's Ball (Remastered 2011),Queen,Jazz (2011 Remaster),422.399,211000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1456241642,Chilled Funk,Jazz & Bossa Mood Cafe,Jazz & Bossa Instrumentals,179.148,230000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1148590,Fool That I Am,Etta James,Jazz,402.326,178000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
12209320,Mustapha (Remastered 2011),Queen,Jazz (2011 Remaster),315.899,182000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1456241652,Sensual Swing,Jazz & Bossa Mood Cafe,Jazz & Bossa Instrumentals,185.466,288000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
14495888,Big Bad Bill Is Sweet William Now,Ry Cooder,Jazz,334.789,216000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
12274761,Bicycle Race (Remastered 2011),Queen,Jazz (Deluxe Edition 2011 Remaster),373.084,184000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
14495889,Face to Face That I Shall Meet Him,Ry Cooder,Jazz,319.849,201000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1148599,Misty,Etta James,Jazz,363.277,192000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326803422,Background for Work from Home,Jazz & Guitar Lounge,Guitar Solo (Music for Work from Home),140.012,129000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
14495890,The Pearls / Tia Juana,Ry Cooder,Jazz,305.516,261000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760252,Breathtaking Backdrops for Studying at Home,Jazz & Guitar Lounge,Feelings for Work from Home,183.627,139000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
12209326,Dead On Time (Remastered 2011),Queen,Jazz (2011 Remaster),282.444,204000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
14495891,The Dream,Ry Cooder,Jazz,323.761,306000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1148293,All The Way,James Brown,Jazz,317.303,221000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
432145312,Jazz,The Durutti Column,The Return of The Durutti Column,164.37,99000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760262,Background for Working,Jazz & Guitar Lounge,Feelings for Work from Home,179.33,115000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326804402,Brilliant Music for Deep Focus,Jazz & Guitar Lounge,Mind-blowing Jazz Trio - Background for Studying at Home,119.397,144000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760292,Heavenly Deep Focus,Jazz & Guitar Lounge,Feelings for Work from Home,126.933,110000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760282,Extraordinary Working at Home,Jazz & Guitar Lounge,Feelings for Work from Home,156.215,115000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760312,Unique Jazz Guitar Trio - Vibe for Study TIme,Jazz & Guitar Lounge,Feelings for Work from Home,119.587,146000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326804462,Magnificent Moods for Working at Home,Jazz & Guitar Lounge,Mind-blowing Jazz Trio - Background for Studying at Home,145.181,139000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760332,Carefree Ambiance for Work from Home,Jazz & Guitar Lounge,Feelings for Work from Home,132.026,127000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326803492,Sumptuous Ambiance for Studying at Home,Jazz & Guitar Lounge,Guitar Solo (Music for Work from Home),139.804,120000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760802,Laid-back Moods for Deep Focus,Jazz & Guitar Lounge,Spacious Background Music for Work from Home,199.563,144000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326803482,Awesome Ambience for Study TIme,Jazz & Guitar Lounge,Guitar Solo (Music for Work from Home),152.641,141000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760752,Pulsating Backdrops for Studying at Home,Jazz & Guitar Lounge,Spacious Background Music for Work from Home,200.468,125000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326803402,Fiery Music for Vision,Jazz & Guitar Lounge,Guitar Solo (Music for Work from Home),112.853,141000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1456241592,Slow Jazz,Jazz & Bossa Mood Cafe,Jazz & Bossa Instrumentals,177.181,356000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326804432,Trio Jazz Soundtrack for Working,Jazz & Guitar Lounge,Mind-blowing Jazz Trio - Background for Studying at Home,109.713,133000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326803452,Hypnotic Working,Jazz & Guitar Lounge,Guitar Solo (Music for Work from Home),122.135,127000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
3002589381,Words in Bloom,Jazz & Wine,Do You Want Some Wine,174.628,201000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760832,Cultured Ambiance for Studying at Home,Jazz & Guitar Lounge,Spacious Background Music for Work from Home,198.917,120000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
1326760762,Background for Working at Home,Jazz & Guitar Lounge,Spacious Background Music for Work from Home,215.112,118000,False,0.45,0.45,6,-10.0,1,0.04,0.7,0.25,0.2,0.52,110.0,4,jazz
